cnae_subclasse_key,descricao,nivel,secao,divisao,grupo,classe,subclasse,e_obj4_original,com_agr_original,com_min_original,e_obj4_ajustado,com_agr_ajustado,com_min_ajustado,excluir_obj4,classificacao,q_salario,q_vinculos,rank_salario,rank_vinculos,rank_massa,salario_relativo,vinculos,massa_salarial_rais_2024,remuneracao,indice,e_obj4,com_agr,com_min
3240099,Fabricação de outros brinquedos e jogos recreativos não especificados anteriormente,Subclasse,C,32,324,32400,3240099,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,2.0,3.0,909.0,501.0,590.0,7888655081665885.0,21396.0,4693423903.0,2193598758179099.0,135815494792128.0,0,0,0
3250701,"Fabricação de instrumentos não eletrônicos e utensílios para uso médico, cirúrgico, odontológico e de laboratório",Subclasse,C,32,325,32507,3250701,0,0,0,0,0,0,0,Alta remuneração e alto emprego,4.0,3.0,269.0,478.0,393.0,1562929383461675.0,22601.0,9822481857000000.0,4346038607583735.0,436625648507986.0,0,0,0
3250702,"Fabricação de mobiliário para uso médico, cirúrgico, odontológico e de laboratório",Subclasse,C,32,325,32507,3250702,0,0,0,0,0,0,0,Alta remuneração e baixo emprego,3.0,1.0,524.0,1002.0,1005.0,1092870043936341.0,2569.0,780704801.0,3038944340210198.0,187528258579294.0,0,0,0
3250703,Fabricação de aparelhos e utensílios para correção de defeitos físicos e aparelhos ortopédicos em geral sob encomenda,Subclasse,C,32,325,32507,3250703,0,0,0,0,0,0,0,Alta remuneração e baixo emprego,3.0,2.0,446.0,930.0,936.0,1182256657755282.0,3669.0,1206184391.0,3287501747070046.0,225493078364363.0,0,0,0
3250704,"Fabricação de aparelhos e utensílios para correção de defeitos físicos e aparelhos ortopédicos em geral, exceto sob encomenda",Subclasse,C,32,325,32507,3250704,0,0,0,0,0,0,0,Alta remuneração e baixo emprego,3.0,2.0,370.0,843.0,799.0,1311311098098119.0,5995.0,2185994919.0,3646363501251043.0,28293030773479.0,0,0,0
3250705,Fabricação de materiais para medicina e odontologia,Subclasse,C,32,325,32507,3250705,0,0,0,0,0,0,0,Alta remuneração e alto emprego,3.0,3.0,476.0,344.0,333.0,1144769007035595.0,37301.0,11873877439.0,3183259815822632.0,301622379768817.0,0,0,0
3250706,Serviços de prótese dentária,Subclasse,C,32,325,32507,3250706,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,3.0,1062.0,540.0,672.0,6955912551428854.0,19055.0,3685677153.0,1934230990816059.0,103251553350333.0,0,0,0
3250707,Fabricação de artigos ópticos,Subclasse,C,32,325,32507,3250707,0,0,0,0,0,0,0,Alta remuneração e alto emprego,3.0,3.0,500.0,564.0,543.0,1127242873253371.0,17170.0,5381979229.0,3134524885847408.0,240055656307177.0,0,0,0
3250709,Serviço de laboratório óptico,Subclasse,C,32,325,32507,3250709,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,2.0,1.0,929.0,1000.0,1052.0,7732537941222294.0,2646.0,568939548.0,2150187256235828.0,89909333122864.0,0,0,0
3291400,"Fabricação de escovas, pincéis e vassouras",Subclasse,C,32,329,32914,3291400,0,0,0,0,0,0,0,Alta remuneração e baixo emprego,3.0,2.0,551.0,666.0,686.0,105598516290909.0,11797.0,3464045753.0,2936378530982453.0,196933813045955.0,0,0,0
3292201,Fabricação de roupas de proteção e segurança e resistentes a fogo,Subclasse,C,32,329,32922,3292201,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,1.0,1.0,1130.0,1146.0,1181.0,6591001383273318.0,902.0,165314963.0,1832760121951219.0,55369882331195.0,0,0,0
3292202,Fabricação de equipamentos e acessórios para segurança pessoal e profissional,Subclasse,C,32,329,32922,3292202,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,2.0,3.0,973.0,462.0,567.0,7475226356922317.0,24145.0,5018868094.0,2078636609650031.0,129514546587272.0,0,0,0
3299001,Fabricação de guarda-chuvas e similares,Subclasse,C,32,329,32990,3299001,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,1.0,1.0,1267.0,1141.0,1190.0,5722226079687021.0,945.0,150366484.0,1591179724867725.0,3208837666785.0,0,0,0
3299002,"Fabricação de canetas, lápis e outros artigos para escritório",Subclasse,C,32,329,32990,3299002,0,0,0,0,0,0,0,Alta remuneração e baixo emprego,3.0,2.0,357.0,884.0,854.0,1337690351031643.0,4603.0,1712185415.0,3719716304583967.0,289241897556778.0,0,0,0
3299003,"Fabricação de letras, letreiros e placas de qualquer material, exceto luminosos",Subclasse,C,32,329,32990,3299003,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,3.0,1021.0,574.0,704.0,718926598316597.0,16396.0,3277756484.0,1999119592583557.0,104437278731083.0,0,0,0
3299004,Fabricação de painéis e letreiros luminosos,Subclasse,C,32,329,32990,3299004,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,2.0,2.0,911.0,706.0,793.0,7882277028948447.0,10390.0,2277306396.0,2191825212704524.0,111175510372313.0,0,0,0
3299005,Fabricação de aviamentos para costura,Subclasse,C,32,329,32990,3299005,0,0,0,0,0,0,0,Alta remuneração e baixo emprego,3.0,2.0,585.0,881.0,915.0,1017539771035143.0,4753.0,1344848711.0,2829473408373658.0,163609321371736.0,0,0,0
3299006,"Fabricação de velas, inclusive decorativas",Subclasse,C,32,329,32990,3299006,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,1.0,2.0,1110.0,960.0,1042.0,6700719510492067.0,3241.0,603885628.0,1863269447701327.0,63145374722241.0,0,0,0
3299099,Fabricação de produtos diversos não especificados anteriormente,Subclasse,C,32,329,32990,3299099,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,2.0,3.0,775.0,495.0,548.0,8730983856168777.0,21798.0,52921733.0,2427825167446555.0,161728512425419.0,0,0,0
3311200,"Manutenção e reparação de tanques, reservatórios metálicos e caldeiras, exceto para veículos",Subclasse,C,33,331,33112,3311200,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,2.0,3.0,756.0,406.0,469.0,8866157240487392.0,29486.0,7269516294.0,2465412837956997.0,183840079732263.0,0,0,0
3312102,"Manutenção e reparação de aparelhos e instrumentos de medida, teste e controle",Subclasse,C,33,331,33121,3312102,0,0,0,0,0,0,0,Alta remuneração e alto emprego,3.0,3.0,417.0,557.0,510.0,1233768676507881.0,18013.0,6179794207.0,3430741246322101.0,286161956248091.0,0,0,0
3312103,Manutenção e reparação de aparelhos eletromédicos e eletroterapêuticos e equipamentos de irradiação,Subclasse,C,33,331,33121,3312103,0,0,0,0,0,0,0,Alta remuneração e baixo emprego,3.0,2.0,359.0,824.0,781.0,1336154179196243.0,6438.0,2392003279.0,3715444670705188.0,294065587352758.0,0,0,0
3312104,Manutenção e reparação de equipamentos e instrumentos ópticos,Subclasse,C,33,331,33121,3312104,0,0,0,0,0,0,0,Alta remuneração e baixo emprego,3.0,1.0,452.0,1216.0,1197.0,1175484685518329.0,413.0,134996109.0,3268670920096853.0,213907457454375.0,0,0,0
3313901,"Manutenção e reparação de geradores, transformadores e motores elétricos",Subclasse,C,33,331,33139,3313901,0,0,0,0,0,0,0,Alta remuneração e alto emprego,3.0,3.0,564.0,477.0,488.0,1044223151108448.0,22616.0,6566944365.0,2903671898213654.0,219949365507517.0,0,0,0
3313902,"Manutenção e reparação de baterias e acumuladores elétricos, exceto para veículos",Subclasse,C,33,331,33139,3313902,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,3.0,1.0,627.0,1191.0,1189.0,9733544972217604.0,560.0,151570014.0,2706607392857143.0,139039477062841.0,0,0,0
3313999,"Manutenção e reparação de máquinas, aparelhos e materiais elétricos não especificados anteriormente",Subclasse,C,33,331,33139,3313999,0,0,0,0,0,0,0,Alta remuneração e alto emprego,3.0,3.0,546.0,609.0,625.0,1062791736995834.0,14322.0,4232588645.0,295530557533864.0,206220281903676.0,0,0,0
3314701,Manutenção e reparação de máquinas motrizes não elétricas,Subclasse,C,33,331,33147,3314701,0,0,0,0,0,0,0,Alta remuneração e baixo emprego,4.0,2.0,109.0,927.0,770.0,2416038036950181.0,3699.0,2485091149.0,6718278315761016.0,70969557099993.0,0,0,0
3314702,"Manutenção e reparação de equipamentos hidráulicos e pneumáticos, exceto válvulas",Subclasse,C,33,331,33147,3314702,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,2.0,2.0,776.0,697.0,764.0,8725921887108415.0,10623.0,2577583401.0,2426417585427846.0,135484377519792.0,0,0,0
3314703,Manutenção e reparação de válvulas industriais,Subclasse,C,33,331,33147,3314703,0,0,0,0,0,0,0,Alta remuneração e baixo emprego,3.0,2.0,556.0,888.0,920.0,1050717058836353.0,4479.0,1308642648.0,2921729511051574.0,175969266122242.0,0,0,0
3314704,Manutenção e reparação de compressores,Subclasse,C,33,331,33147,3314704,0,0,0,0,0,0,0,Alta remuneração e baixo emprego,4.0,1.0,244.0,1017.0,961.0,1641257672539392.0,2294.0,1046946301.0,456384612467306.0,400949121928857.0,0,0,0
3314705,Manutenção e reparação de equipamentos de transmissão para fins industriais,Subclasse,C,33,331,33147,3314705,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,3.0,2.0,598.0,855.0,886.0,9999769845196516.0,5497.0,1528515916.0,2780636558122612.0,158560441533842.0,0,0,0
3314706,"Manutenção e reparação de máquinas, aparelhos e equipamentos para instalações térmicas",Subclasse,C,33,331,33147,3314706,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,1.0,2.0,1090.0,971.0,1050.0,6822656285912595.0,3109.0,589832147.0,1897176413637826.0,66188597241984.0,0,0,0
3314707,Manutenção e reparação de máquinas e aparelhos de refrigeração e ventilação para uso industrial e comercial,Subclasse,C,33,331,33147,3314707,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,2.0,3.0,860.0,514.0,587.0,8189841006099837.0,20680.0,4709558859.0,2277349544970987.0,143125039191189.0,0,0,0
3314708,"Manutenção e reparação de máquinas, equipamentos e aparelhos para transporte e elevação de cargas",Subclasse,C,33,331,33147,3314708,0,0,0,0,0,0,0,Alta remuneração e baixo emprego,3.0,2.0,489.0,730.0,725.0,1135952406490159.0,9631.0,3042185855.0,3158743489772609.0,223357992401105.0,0,0,0
3314709,"Manutenção e reparação de máquinas de escrever, calcular e de outros equipamentos não eletrônicos para escritório",Subclasse,C,33,331,33147,3314709,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,1.0,1.0,1124.0,1231.0,1246.0,6636004888657199.0,313.0,57757084.0,1845274249201278.0,55370356372251.0,0,0,0
3314710,Manutenção e reparação de máquinas e equipamentos para uso geral não especificados anteriormente,Subclasse,C,33,331,33147,3314710,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,3.0,4.0,617.0,271.0,294.0,9820971536071372.0,51964.0,14190942827.0,2730918102340082.0,26898324920765.0,0,0,0
3314711,Manutenção e reparação de máquinas e equipamentos para agricultura e pecuária,Subclasse,C,33,331,33147,3314711,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,2.0,3.0,872.0,625.0,729.0,8100824614952405.0,13301.0,299617894.0,22525967521239.0,123884416848258.0,0,0,0
3314712,Manutenção e reparação de tratores agrícolas,Subclasse,C,33,331,33147,3314712,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,2.0,2.0,753.0,936.0,992.0,8890554959660019.0,3599.0,889743741.0,2472197113086969.0,123570518670184.0,0,0,0
3314713,Manutenção e reparação de máquinas-ferramenta,Subclasse,C,33,331,33147,3314713,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,2.0,2.0,764.0,724.0,779.0,8824195814552507.0,9786.0,2401234487.0,245374462190885.0,136290289880927.0,0,0,0
3314714,Manutenção e reparação de máquinas e equipamentos para a prospecção e extração de petróleo,Subclasse,C,33,331,33147,3314714,0,0,0,0,0,0,0,Alta remuneração e baixo emprego,4.0,2.0,208.0,784.0,664.0,1764524633477497.0,7615.0,3736387042.0,4906614631648064.0,467889669725656.0,0,0,0
3314715,"Manutenção e reparação de máquinas e equipamentos para uso na extração mineral, exceto na extração de petróleo",Subclasse,C,33,331,33147,3314715,0,0,0,0,0,0,0,Alta remuneração e baixo emprego,4.0,1.0,270.0,1031.0,984.0,1558495667073768.0,2130.0,9230801810000000.0,4333709769953052.0,368096531112592.0,0,0,0
3314716,"Manutenção e reparação de tratores, exceto agrícolas",Subclasse,C,33,331,33147,3314716,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,2.0,1.0,797.0,1166.0,1171.0,8573664200585158.0,780.0,185958184.0,2384079282051282.0,108408566978177.0,0,0,0
3314717,"Manutenção e reparação de máquinas e equipamentos de terraplenagem, pavimentação e construção, exceto tratores",Subclasse,C,33,331,33147,3314717,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,3.0,1.0,611.0,1027.0,1045.0,9844034257401.0,2200.0,602212854.0,2737331154545454.0,146081800933202.0,0,0,0
3314718,"Manutenção e reparação de máquinas para a indústria metalúrgica, exceto máquinas-ferramenta",Subclasse,C,33,331,33147,3314718,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,3.0,2.0,630.0,744.0,769.0,9711264537103808.0,9273.0,2504091928.0,2700411871023402.0,159940466090427.0,0,0,0
3314719,"Manutenção e reparação de máquinas e equipamentos para as indústrias de alimentos, bebidas e fumo",Subclasse,C,33,331,33147,3314719,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,3.0,2.0,612.0,759.0,788.0,9842727809764952.0,8453.0,2313558941.0,2736967870578493.0,161586113745696.0,0,0,0
3314720,"Manutenção e reparação de máquinas e equipamentos para a indústria têxtil, do vestuário, do couro e calçados",Subclasse,C,33,331,33147,3314720,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,2.0,1.0,850.0,1110.0,1132.0,8247822622458608.0,1338.0,30686662.0,2293472496263079.0,100917911122955.0,0,0,0
3314721,"Manutenção e reparação de máquinas e aparelhos para a indústria de celulose, papel e papelão e artefatos",Subclasse,C,33,331,33147,3314721,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,2.0,2.0,743.0,703.0,762.0,895577544045027.0,10461.0,2605137326.0,2490332975814932.0,141583092197325.0,0,0,0
3314722,Manutenção e reparação de máquinas e aparelhos para a indústria do plástico,Subclasse,C,33,331,33147,3314722,0,0,0,0,0,0,0,Alta remuneração e baixo emprego,3.0,1.0,463.0,1145.0,1136.0,1165405177166955.0,906.0,29360224.0,3240642825607064.0,211342148167899.0,0,0,0
3314799,Manutenção e reparação de outras máquinas e equipamentos para usos industriais não especificados anteriormente,Subclasse,C,33,331,33147,3314799,0,0,0,0,0,0,0,Alta remuneração e alto emprego,3.0,4.0,565.0,267.0,274.0,1044205421679668.0,53199.0,15446981859.0,2903622597981165.0,298409606948467.0,0,0,0
3315500,Manutenção e reparação de veículos ferroviários,Subclasse,C,33,331,33155,3315500,0,0,0,0,0,0,0,Alta remuneração e baixo emprego,3.0,2.0,555.0,953.0,975.0,1051132951424512.0,3334.0,9744901870000000.0,2922885983803239.0,173184471295454.0,0,0,0
3316301,"Manutenção e reparação de aeronaves, exceto a manutenção na pista",Subclasse,C,33,331,33163,3316301,0,0,0,0,0,0,0,Alta remuneração e alto emprego,4.0,3.0,153.0,634.0,467.0,2039205639122116.0,13029.0,7387990553.0,5670420257118735.0,598249996295849.0,0,0,0
3316302,Manutenção de aeronaves na pista,Subclasse,C,33,331,33163,3316302,0,0,0,0,0,0,0,Alta remuneração e baixo emprego,4.0,2.0,138.0,969.0,828.0,2179069408582877.0,3138.0,1901420741.0,6059339518801785.0,614416841492596.0,0,0,0
3317101,Manutenção e reparação de embarcações e estruturas flutuantes,Subclasse,C,33,331,33171,3317101,0,0,0,0,0,0,0,Alta remuneração e alto emprego,4.0,3.0,307.0,437.0,360.0,1478017788471064.0,26714.0,10979253346.0,4109924888073669.0,414101277220346.0,0,0,0
3317102,Manutenção e reparação de embarcações para esporte e lazer,Subclasse,C,33,331,33171,3317102,0,0,0,0,0,0,0,Alta remuneração e baixo emprego,3.0,1.0,591.0,1051.0,1063.0,1008590154177974.0,1899.0,53259111.0,2804587203791469.0,152898989649272.0,0,0,0
3319800,Manutenção e reparação de equipamentos e produtos não especificados anteriormente,Subclasse,C,33,331,33198,3319800,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,3.0,3.0,605.0,446.0,478.0,9899529588010642.0,25479.0,7013764195999999.0,275276274422073.0,205613653292372.0,0,0,0
3321000,Instalação de máquinas e equipamentos industriais,Subclasse,C,33,332,33210,3321000,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,2.0,4.0,704.0,153.0,171.0,9161979337740504.0,106431.0,27115128981.0,2547672105025792.0,377110970706028.0,0,0,0
3329501,Serviços de montagem de móveis de qualquer material,Subclasse,C,33,332,33295,3329501,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,2.0,3.0,983.0,457.0,564.0,740278799916674.0,24625.0,5069040666.0,2058493671472081.0,128375486785457.0,0,0,0
3329599,Instalação de outros equipamentos não especificados anteriormente,Subclasse,C,33,332,33295,3329599,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,2.0,2.0,920.0,779.0,856.0,7825228886283577.0,7749.0,1686152824.0,2175961832494515.0,103721529985193.0,0,0,0
3511500,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,0
3511501,Geração de energia elétrica,Subclasse,D,35,351,35115,3511501,0,0,0,0,0,0,0,Alta remuneração e alto emprego,4.0,4.0,33.0,310.0,106.0,3909406898359701.0,42308.0,45992561162.0,1087088994090952.0,1543453520570376.0,0,0,0
3511502,Atividades de coordenação e controle da operação da geração e transmissão de energia elétrica,Subclasse,D,35,351,35115,3511502,0,0,0,0,0,0,0,Alta remuneração e baixo emprego,4.0,1.0,123.0,1059.0,943.0,2315497242151632.0,1798.0,1157679064.0,643870447163515.0,662118203751089.0,0,0,0
3512300,Transmissão de energia elétrica,Subclasse,D,35,351,35123,3512300,0,0,0,0,0,0,0,Alta remuneração e alto emprego,4.0,3.0,50.0,500.0,216.0,3396679341426033.0,21510.0,20316513644.0,9445148137610412.0,1196514293145029.0,0,0,0
3513100,Comércio atacadista de energia elétrica,Subclasse,D,35,351,35131,3513100,0,0,0,0,0,0,0,Alta remuneração e baixo emprego,4.0,2.0,9.0,819.0,337.0,6495103567509228.0,6486.0,11714324458.0,180609381097749.0,233784252287052.0,0,0,0
3514000,Distribuição de energia elétrica,Subclasse,D,35,351,35140,3514000,0,0,0,0,0,0,0,Alta remuneração e alto emprego,4.0,4.0,135.0,178.0,88.0,2214333290609433.0,87340.0,5377871251799999.0,6157397815204946.0,97672484709101.0,0,0,0
3520401,Produção de gás; processamento de gás natural,Subclasse,D,35,352,35204,3520401,0,0,0,0,0,0,0,Alta remuneração e baixo emprego,4.0,2.0,15.0,922.0,532.0,5306306300577309.0,3774.0,556863093.0,1475524888712242.0,1844421854964205.0,0,0,0
3520402,Distribuição de combustíveis gasosos por redes urbanas,Subclasse,D,35,352,35204,3520402,0,0,0,0,0,0,0,Alta remuneração e baixo emprego,4.0,2.0,43.0,982.0,738.0,367425037913122.0,2863.0,2925124259.0,1021699007684247.0,1198301054296158.0,0,0,0
3530100,"Produção e distribuição de vapor, água quente e ar condicionado",Subclasse,D,35,353,35301,3530100,0,0,0,0,0,0,0,Alta remuneração e baixo emprego,4.0,1.0,165.0,1068.0,983.0,1977416003446993.0,1694.0,931463142.0,5498601782762692.0,529926182858444.0,0,0,0
3600601,"Captação, tratamento e distribuição de água",Subclasse,E,36,360,36006,3600601,0,0,0,0,0,0,0,Alta remuneração e alto emprego,4.0,4.0,93.0,132.0,48.0,2580229838168341.0,120304.0,86316273922.0,717484654890943.0,1314088808386944.0,0,0,0
3600602,Distribuição de água por caminhões,Subclasse,E,36,360,36006,3600602,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,2.0,2.0,897.0,858.0,941.0,7954141229168638.0,5355.0,1184423449.0,2211808494864612.0,101965488983187.0,0,0,0
3701100,Gestão de redes de esgoto,Subclasse,E,37,370,37011,3701100,0,0,0,0,0,0,0,Alta remuneração e alto emprego,3.0,3.0,363.0,657.0,609.0,1333611658116609.0,11972.0,4439666168.0,3708374680922152.0,309410437447358.0,0,0,0
3702900,"Atividades relacionadas a esgoto, exceto a gestão de redes",Subclasse,E,37,370,37029,3702900,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,2.0,3.0,789.0,619.0,706.0,8637963007798011.0,13589.0,3264021888.0,2401958854956215.0,139894468207889.0,0,0,0
