nivel_territorial,tipo_grupo,grupo,metodo_media,razao_referencia,n_territorios_grupo,massa_total_grupo,massa_obj4_grupo,massa_com_grupo,razao_dependencia_grupo_ponderada,razao_dependencia_grupo_media_simples,razao_dependencia_grupo_media_pond
municipio,q_pibpc_pop,QPIBPC2_QPOP1,ponderada_refeita,0.38387353564316257,347,5218487821.175064,2092791325.984471,803367205.6690013,0.38387353564316257,1.2208422589629933,0.3831035108544693
municipio,q_pibpc_pop,QPIBPC2_QPOP1,ponderada_massa_obj4,0.3831035108544693,347,5218487821.175064,2092791325.984471,803367205.6690013,0.38387353564316257,1.2208422589629933,0.3831035108544693
municipio,q_pibpc_pop,QPIBPC2_QPOP2,simples,3.0782233006388493,348,14297537939.845722,5605180581.1868,1575010769.4651036,0.2809919763783279,3.0782233006388493,0.2809919763783279
municipio,q_pibpc_pop,QPIBPC2_QPOP2,ponderada_refeita,0.2809919763783279,348,14297537939.845722,5605180581.1868,1575010769.4651036,0.2809919763783279,3.0782233006388493,0.2809919763783279
municipio,q_pibpc_pop,QPIBPC2_QPOP2,ponderada_massa_obj4,0.2809919763783279,348,14297537939.845722,5605180581.1868,1575010769.4651036,0.2809919763783279,3.0782233006388493,0.2809919763783279
municipio,q_pibpc_pop,QPIBPC2_QPOP3,simples,1.0076130579243041,357,36594478581.1754,13282958215.052305,3168233428.423769,0.23851866256972135,1.0076130579243041,0.23851866256972132
municipio,q_pibpc_pop,QPIBPC2_QPOP3,ponderada_refeita,0.23851866256972135,357,36594478581.1754,13282958215.052305,3168233428.423769,0.23851866256972135,1.0076130579243041,0.23851866256972132
municipio,q_pibpc_pop,QPIBPC2_QPOP3,ponderada_massa_obj4,0.23851866256972132,357,36594478581.1754,13282958215.052305,3168233428.423769,0.23851866256972135,1.0076130579243041,0.23851866256972132
municipio,q_pibpc_pop,QPIBPC2_QPOP4,simples,0.30936361917144517,340,324059195816.2582,123260007557.89777,6425493461.904129,0.05212958841403561,0.30936361917144517,0.052129588414035595
municipio,q_pibpc_pop,QPIBPC2_QPOP4,ponderada_refeita,0.05212958841403561,340,324059195816.2582,123260007557.89777,6425493461.904129,0.05212958841403561,0.30936361917144517,0.052129588414035595
municipio,q_pibpc_pop,QPIBPC2_QPOP4,ponderada_massa_obj4,0.052129588414035595,340,324059195816.2582,123260007557.89777,6425493461.904129,0.05212958841403561,0.30936361917144517,0.052129588414035595
municipio,q_pibpc_pop,QPIBPC3_QPOP1,simples,5.5670520120885065,377,10667179827.471432,4030526139.680436,1972247616.6923976,0.48932758363124496,5.5670520120885065,0.48932758363124496
municipio,q_pibpc_pop,QPIBPC3_QPOP1,ponderada_refeita,0.48932758363124496,377,10667179827.471432,4030526139.680436,1972247616.6923976,0.48932758363124496,5.5670520120885065,0.48932758363124496
