Código CNAE;Descrição;Nível;Seção;Divisão;Grupo;Classe;Subclasse;Vínculos;Remuneração;Massa salarial;Salário relativo;Dif. abs.;Dif. %;Share vínculos;Share massa;Q salário;Q vínculos;Jenks;Rank salário;Rank vínculos;Rank massa;Classificação;Índice
2790201;Fabricação de eletrodos, contatos e outros artigos de carvão e grafita para uso elétrico, eletroímãs e isoladores;Subclasse;C;27;279;27902;2790201;2045;4912,378332518337;10045813,69;1,7665973848405234;2131,677775236694;76,65973848405234;0,000028117281926417418;0,000049671916720032735;4;1;2;207;1038;968;Alta remuneração e baixo emprego;0,044901337720071
2710402;Fabricação de transformadores, indutores, conversores, sincronizadores e semelhantes, peças e acessórios;Subclasse;C;27;271;27104;2710402;30199;4260,129330441406;128651645,65;1,5320345512520854;1479,4287731597628;53,20345512520854;0,0004152145706092321;0,0006361230683566422;4;3;2;286;404;309;Alta remuneração e alto emprego;0,04481952156654488
6435203;Companhias hipotecárias;Subclasse;K;64;643;64352;6435203;83;4955,258554216868;411286,46;1,7820180390300744;2174,557996935225;78,20180390300744;0,0000011411904155954257;0,0000020336219065592763;4;1;2;203;1276;1264;Alta remuneração e baixo emprego;0,044804988421451274
4399101;Administração de obras;Subclasse;F;43;439;43991;4399101;92217;3161,762509407159;291568253,33;1,1370381111794485;381,0619521255162;13,703811117944852;0,0012679175488549805;0,0014416705748813432;3;4;1;484;174;162;Alta remuneração e alto emprego;0,044599280234495914
5211701;Armazéns gerais - emissão de warrant;Subclasse;H;52;521;52117;5211701;109263;2913,092043509697;318293175,95;1,0476108388878367;132,39148622805396;4,761083888783668;0,0015022878117976265;0,0015738129947682842;3;4;1;560;147;146;Alta remuneração e alto emprego;0,044407409590646874
9492800;Atividades de organizações políticas;Subclasse;S;94;949;94928;9492800;2048;4875,436640625;9984894,24;1,7533123542763371;2094,736083343357;75,33123542763371;0,00002815852977276424;0,00004937069812884561;4;1;2;212;1037;969;Alta remuneração e baixo emprego;0,04438405998077655
4213800;Obras de urbanização - ruas, praças e calçadas;Subclasse;F;42;421;42138;4213800;145852;2380,1484784576146;347149415,88;0,855952818157594;-400,5520788240283;-14,404718184240595;0,002005360295125591;0,001716493796034094;2;4;1;799;108;137;Baixa remuneração e alto emprego;0,04435285459233336
4693100;Comércio atacadista de mercadorias em geral, sem predominância de alimentos ou de insumos agropecuários;Subclasse;G;46;469;46931;4693100;98320;3058,5215646867373;300713840,24;1,0999104368421053;277,8210074050944;9,991043684210531;0,0013518294176065333;0,0014868912852556107;3;4;1;518;165;158;Alta remuneração e alto emprego;0,044312179375157884
8690999;Outras atividades de atenção à saúde humana não especificadas anteriormente;Subclasse;Q;86;869;86909;8690999;39932;4025,0531999398977;160728424,38;1,4474960956870195;1244,3526426582548;44,749609568701956;0,0005490363334404402;0,000794727949045354;4;4;2;319;325;260;Alta remuneração e alto emprego;0,04422608690640919
2342701;Fabricação de azulejos e pisos;Subclasse;C;23;234;23427;2342701;41798;3984,431460117709;166541266,17;1,4328876403767867;1203,730902836066;43,288764037678675;0,0005746924938681639;0,0008234697714810044;4;4;2;323;314;247;Alta remuneração e alto emprego;0,04415798092706326
7220700;Pesquisa e desenvolvimento experimental em ciências sociais e humanas;Subclasse;M;72;722;72207;7220700;6219;4738,106977005949;29466287,29;1,7039256401048186;1957,4064197243065;70,39256401048186;0,00008550678547696329;0,0001456972041771401;4;2;2;221;834;734;Alta remuneração e baixo emprego;0,04389724832866191
2063100;Fabricação de cosméticos, produtos de perfumaria e de higiene pessoal;Subclasse;C;20;206;20631;2063100;80845;3292,8986096852;266214388,1;1,1841974861558886;512,1980524035571;18,41974861558886;0,0011115607126362915;0,0013163074016135446;3;4;1;443;188;178;Alta remuneração e alto emprego;0,04387918987046052
4684201;Comércio atacadista de resinas e elastômeros;Subclasse;G;46;468;46842;4684201;3450;4792,545811594203;16534283,05;1,723503021224011;2011,84525431256;72,3503021224011;0,00004743502329884601;0,00008175440596739246;4;2;2;218;948;861;Alta remuneração e baixo emprego;0,04370874714488656
3250701;Fabricação de instrumentos não eletrônicos e utensílios para uso médico, cirúrgico, odontológico e de laboratório;Subclasse;C;32;325;32507;3250701;22601;4346,038607583735;98224818,57;1,5629293834616753;1565,3380503020921;56,29293834616753;0,00031074752509484597;0,00048567643780872915;4;3;2;269;478;393;Alta remuneração e alto emprego;0,043662564850798564
5250805;Operador de transporte multimodal - OTM;Subclasse;H;52;525;52508;5250805;10236;4605,615096717468;47143076,13;1,656278697343746;1824,9145394358252;65,6278697343746;0,00014073765173535876;0,00023310077448345784;4;2;2;238;711;585;Alta remuneração e baixo emprego;0,04337269738293518
2853400;Fabricação de tratores, peças e acessórios, exceto agrícolas;Subclasse;C;28;285;28534;2853400;8671;4639,426661284742;40228468,58;1,668438066492191;1858,7261040030994;66,84380664921909;0,00011922002522443298;0,00019891122837260318;4;2;2;231;756;643;Alta remuneração e baixo emprego;0,0433276289949059
6391700;Agências de notícias;Subclasse;J;63;639;63917;6391700;1522;4805,534664914586;7314023,76;1,7281740935141827;2024,834107632943;72,81740935141828;0,000020926407379954673;0,000036164475104361677;4;1;2;216;1090;1015;Alta remuneração e baixo emprego;0,04321992278295176
0141501;Produção de sementes certificadas, exceto de forrageiras para pasto;Subclasse;A;01;014;01415;0141501;43981;3879,0617864532414;170605016,43;1,3949944291180114;1098,3612291715986;39,49944291180114;0,0006047071767265352;0,0008435631427811974;3;4;2;339;304;243;Alta remuneração e alto emprego;0,04314005986558509
1041400;Fabricação de óleos vegetais em bruto, exceto óleo de milho;Subclasse;C;10;104;10414;1041400;41405;3921,388040816327;162365071,83;1,4102158646847602;1140,687483534684;41,02158646847602;0,0005692890259967301;0,0008028204160515238;4;4;2;327;316;255;Alta remuneração e alto emprego;0,04303207463335205
2822402;Fabricação de máquinas, equipamentos e aparelhos para transporte e elevação de cargas, peças e acessórios;Subclasse;C;28;282;28224;2822402;26851;4206,394274701129;112945892,67;1,5127102642124168;1425,693717419486;51,271026421241686;0,00036918197408617804;0,000558465361562364;4;3;2;291;435;349;Alta remuneração e alto emprego;0,042922537134889915
8550302;Atividades de apoio à educação, exceto caixas escolares;Subclasse;P;85;855;85503;8550302;62326;3535,2523383499665;220338137,24;1,2713531232596862;754,5517810683236;27,13531232596862;0,0008569377571373554;0,0010894704939757274;3;4;2;396;226;201;Alta remuneração e alto emprego;0,04288599659530619
0899103;Extração de amianto;Subclasse;B;08;089;08991;0899103;578;4803,310380622837;2776313,4;1,7273741928251554;2022,6098233411944;72,73741928251553;0,000007947085062821157;0,000013727589645703547;4;1;2;217;1187;1141;Alta remuneração e baixo emprego;0,04285986438347894
4921302;Transporte rodoviário coletivo de passageiros, com itinerário fixo, intermunicipal em região metropolitana;Subclasse;H;49;492;49213;4921302;117102;2716,960555242438;318161514,94;0,9770777181051398;-63,74000203920468;-2,292228189486023;0,001610068434301874;0,0015731619917807905;3;4;1;622;137;147;Baixa remuneração e alto emprego;0,04285367408948211
2731700;Fabricação de aparelhos e equipamentos para distribuição e controle de energia elétrica;Subclasse;C;27;273;27317;2731700;42127;3881,7442630616943;163526240,57;1,3959591056637934;1101,0437057800514;39,595910566379345;0,0005792160076841988;0,0008085618600729872;3;4;2;336;311;253;Alta remuneração e alto emprego;0,04261977669733596
9491000;Atividades de organizações religiosas ou filosóficas;Subclasse;S;94;949;94910;9491000;144110;2297,0981624453543;331034816,19;0,8260861301408705;-483,60239483628857;-17,39138698591295;0,0019814090456802026;0,0016368145307720738;2;4;1;844;111;142;Baixa remuneração e alto emprego;0,04257175510137449
2451200;Fundição de ferro e aço;Subclasse;C;24;245;24512;2451200;60775;3539,677406993007;215123894,41;1,2729444735514148;758,9768497113641;27,294447355141482;0,0008356126205760481;0,0010636884673920959;3;4;2;392;231;209;Alta remuneração e alto emprego;0,042515342109109684
4689301;Comércio atacadista de produtos da extração mineral, exceto combustíveis;Subclasse;G;46;468;46893;4689301;9512;4560,699699327166;43381375,54;1,6401261500035855;1779,999142045523;64,01261500035855;0,0001307831714836589;0,00021450089953075222;4;2;2;245;733;617;Alta remuneração e baixo emprego;0,04248093535828471
4636202;Comércio atacadista de cigarros, cigarrilhas e charutos;Subclasse;G;46;463;46362;4636202;6774;4608,8705653971065;31220489,21;1,657449434218349;1828,1700081154636;65,7449434218349;0,00009313763705112547;0,00015437092383482188;4;2;2;237;812;721;Alta remuneração e baixo emprego;0,04224599034009451
5821200;Edição integrada à impressão de livros;Subclasse;J;58;582;58212;5821200;10868;4510,488331799779;49019987,19;1,6220690573778078;1729,7877745181363;62,20690573778078;0,00014942719803242273;0,00024238123425905896;4;2;2;248;689;574;Alta remuneração e baixo emprego;0,04221154302952248
6492100;Securitização de créditos;Subclasse;K;64;649;64921;6492100;5068;4638,786333859511;23509369,14;1,6682077909152129;1858,0857765778678;66,82077909152129;0,000069681361761899;0,00011624299057278134;4;2;2;232;870;786;Alta remuneração e baixo emprego;0,04209175280278533
7911200;Agências de viagens;Subclasse;N;79;791;79112;7911200;86012;3115,3117683579035;267954195,82;1,120333421087012;334,6112110762606;12,033342108701195;0,0011826032533276357;0,0013249099485891803;3;4;1;504;182;176;Alta remuneração e alto emprego;0,04208948127388172
2632900;Fabricação de aparelhos telefônicos e de outros equipamentos de comunicação, peças e acessórios;Subclasse;C;26;263;26329;2632900;15469;4392,0933531579285;67941292,08;1,5794916650254318;1611,3927958762856;57,94916650254318;0,00021268764504633303;0,00033593836260457065;4;3;2;264;589;482;Alta remuneração e alto emprego;0,04201141810151838
2710403;Fabricação de motores elétricos, peças e acessórios;Subclasse;C;27;271;27104;2710403;20131;4278,096932591525;86122369,35;1,5384960891918928;1497,396375309882;53,849608919189286;0,00027678679826929534;0,0004258354066772564;4;3;2;283;529;424;Alta remuneração e alto emprego;0,04184387498560242
8020001;Atividades de monitoramento de sistemas de segurança eletrônico;Subclasse;N;80;802;80200;8020001;171497;1907,6831562651241;327161938,25;0,686044080247906;-873,0174010165188;-31,395591975209403;0,002357960634980346;0,00161766493508586;1;4;1;1081;90;144;Baixa remuneração e alto emprego;0,04181739234342536
4322302;Instalação e manutenção de sistemas centrais de ar condicionado, de ventilação e refrigeração;Subclasse;F;43;432;43223;4322302;140983;2290,502835944759;322921961,32;0,8237143082331414;-490,19772133688366;-17,62856917668586;0,0019384150405046977;0,001596700204158044;2;4;1;852;115;145;Baixa remuneração e alto emprego;0,04175269317737128
7490103;Serviços de agronomia e de consultoria às atividades agrícolas e pecuárias;Subclasse;M;74;749;74901;7490103;24785;4166,185459350413;103258906,61;1,49825030546374;1385,4849020687702;49,825030546373995;0,00034077595723533286;0,0005105676820225359;4;3;2;297;455;378;Alta remuneração e alto emprego;0,041653950086691184
4623103;Comércio atacadista de algodão;Subclasse;G;46;462;46231;4623103;1550;4692,056193548387;7272687,1;1,6873647834038077;1911,3556362667437;68,73647834038077;0,000021311387279191687;0,000035960084380387946;4;1;2;226;1087;1017;Alta remuneração e baixo emprego;0,041640166722029935
4329102;Instalação de equipamentos para orientação à navegação marítima, fluvial e lacustre;Subclasse;F;43;432;43291;4329102;139;4719,407194244604;655997,6;1,6972007941977767;1938,7066369629615;69,72007941977768;0,000001911150214069448;0,000003243605661149918;4;1;2;222;1261;1238;Alta remuneração e baixo emprego;0,04153738503843292
2123800;Fabricação de preparações farmacêuticas;Subclasse;C;21;212;21238;2123800;3254;4642,109087277197;15105422,97;1,6694027248353667;1861,4085299955545;66,94027248353666;0,00004474016400418693;0,00007468935169817086;4;2;2;230;956;890;Alta remuneração e baixo emprego;0,041520969928916775
7490102;Escafandria e mergulho;Subclasse;M;74;749;74901;7490102;3902;4625,213213736545;18047581,96;1,6633266036592091;1844,5126564549023;66,33266036592092;0,000053649698815100615;0,00008923697131746083;4;2;2;235;917;845;Alta remuneração e baixo emprego;0,04150310874903569
2449199;Metalurgia de outros metais não ferrosos e suas ligas não especificados anteriormente;Subclasse;C;24;244;24491;2449199;9483;4489,9639396815355;42578328,04;1,614688042523656;1709,2633823998926;61,46880425236561;0,0001303844423023063;0,00021053019991664954;4;2;2;251;734;622;Alta remuneração e baixo emprego;0,041453232352033895
3317101;Manutenção e reparação de embarcações e estruturas flutuantes;Subclasse;C;33;331;33171;3317101;26714;4109,924888073669;109792533,46;1,478017788471064;1329,2243307920257;47,80177884710639;0,0003672983224363398;0,0005428734542364908;4;3;2;307;437;360;Alta remuneração e alto emprego;0,04141012772203459
2751100;Fabricação de fogões, refrigeradores e máquinas de lavar e secar para uso doméstico, peças e acessórios;Subclasse;C;27;275;27511;2751100;42323;3799,588221298112;160809972,29;1,3664140179885147;1018,887664016469;36,64140179885147;0,0005819108669788579;0,0007951311658597614;3;4;2;347;309;259;Alta remuneração e alto emprego;0,04136660824764654
2943300;Fabricação de peças e acessórios para o sistema de freios de veículos automotores;Subclasse;C;29;294;29433;2943300;23578;4171,047491729579;98344957,76;1,499998797355984;1390,3469344479358;49,999879735598405;0,00032418057372179455;0,00048627047070886475;4;3;2;296;467;392;Alta remuneração e alto emprego;0,041343871692312226
4329103;Instalação, manutenção e reparação de elevadores, escadas e esteiras rolantes;Subclasse;F;43;432;43291;4329103;26527;4098,851078146794;108730222,55;1,4740354071614776;1318,150520865151;47,40354071614776;0,00036472720668072117;0,0005376208166024852;4;3;2;308;439;367;Alta remuneração e alto emprego;0,041182757316554484
7732201;Aluguel de máquinas e equipamentos para construção sem operador, exceto andaimes;Subclasse;N;77;773;77322;7732201;120659;2546,6077257394804;307271141,58;0,9158151599857962;-234,09283154216246;-8,418484001420378;0,00165897463078709;0,0015193141169066564;2;4;1;706;131;153;Baixa remuneração e alto emprego;0,041100306482958544
2073800;Fabricação de impermeabilizantes, solventes e produtos afins;Subclasse;C;20;207;20738;2073800;4961;4570,719604918363;22675339,96;1,6437295245434866;1790,0190476367202;64,37295245434866;0,000068210188575529;0,00011211910083627587;4;2;2;240;872;794;Alta remuneração e baixo emprego;0,0410906745961174
1091101;Fabricação de produtos de panificação industrial;Subclasse;C;10;109;10911;1091101;141611;2226,8920471573538;315352409,69;0,8008384942153998;-553,8085101242891;-19,916150578460023;0,001947049589673299;0,001559272261556677;2;4;1;884;113;149;Baixa remuneração e alto emprego;0,040847256839853865
4689399;Comércio atacadista especializado em outros produtos intermediários não especificados anteriormente;Subclasse;G;46;468;46893;4689399;53716;3545,323082508005;190440574,7;1,2749747804466374;764,6225252263621;27,497478044663737;0,0007385564381219746;0,0009416408325420151;3;4;2;389;263;226;Alta remuneração e alto emprego;0,04058044051670666
2944100;Fabricação de peças e acessórios para o sistema de direção e suspensão de veículos automotores;Subclasse;C;29;294;29441;2944100;22031;4144,669218374109;91311207,55;1,4905126003304197;1363,968661092466;49,05126003304196;0,0003029104342889497;0,0004514918190792392;4;3;2;300;488;409;Alta remuneração e alto emprego;0,04045655444412711
