id_tipologia,regiao,tipologia_pndr,pib_2021_mil,pib_pc_2021,pop_2021,pop_2022,massa_total,massa_obj4,massa_com_agr,massa_com_min,massa_com,razao_dependencia_com,q_pib_2021,q_pib_pc_2021,q_pop_2021,jenks_pib_2021,jenks_pib_pc_2021,jenks_pop_2021,cruz_q_pib_pop,cruz_q_pibpc_pop,cruz_j_pib_pop,cruz_j_pibpc_pop,flag_dep_q_pib_pop,flag_dep_q_pibpc_pop,flag_dep_j_pib_pop,flag_dep_j_pibpc_pop
4212304,4,Média Renda e Baixo Dinamismo,232259,30392.4365349385,7642,9046,185741018.7826467,67668594.69220448,1808355.174430847,4650833.790863037,6459188.965293884,.0954532748119563,1,3,1,1,2,2,QPIB1_QPOP1,QPIBPC3_QPOP1,JPIB1_JPOP2,JPIBPC2_JPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
4203709,4,Alta Renda,263122,20960.88584402135,12553,12814,218730845.6537791,92001721.53776342,1104612.466674805,4468485.461669922,5573097.928344727,.0605760178743739,1,2,1,1,2,2,QPIB1_QPOP1,QPIBPC2_QPOP1,JPIB1_JPOP2,JPIBPC2_JPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
5203302,5,Alta Renda,1327584,42819.76519158818,31004,34331,461360366.3597108,270344350.5868627,27307817.34934616,6583592.219673157,33891409.56901932,.1253638535277247,2,4,1,2,2,2,QPIB2_QPOP1,QPIBPC4_QPOP1,JPIB2_JPOP2,JPIBPC2_JPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
5208400,5,Média Renda e Alto Dinamismo,262181,23373.54016225372,11217,13883,144062625.5856265,49056134.98444939,6519356.709726563,3900467.9609375,10419824.67066406,.2124061480580789,1,2,1,2,2,2,QPIB1_QPOP1,QPIBPC2_QPOP1,JPIB2_JPOP2,JPIBPC2_JPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
4316006,4,Alta Renda,638798,29586.30911027743,21591,21211,572306065.2974681,384574818.8101643,1057973.794773102,0,1057973.794773102,.0027510220197109,1,3,1,1,2,2,QPIB1_QPOP1,QPIBPC3_QPOP1,JPIB1_JPOP2,JPIBPC2_JPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
4310108,4,Alta Renda,1640721,43458.20310430683,37754,32683,1116364358.490716,661060131.8474978,359925.9883728027,1516695.80053711,1876621.788909912,.0028388064844649,2,4,1,1,2,2,QPIB2_QPOP1,QPIBPC4_QPOP1,JPIB1_JPOP2,JPIBPC2_JPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
4107652,4,Média Renda e Alto Dinamismo,2607152,25129.17590361446,103750,148736,2013631779.722548,993509723.8750626,136216.6010742188,830899.3248291016,967115.9259033203,.0009734337799244,2,2,2,1,2,2,QPIB2_QPOP2,QPIBPC2_QPOP2,JPIB1_JPOP2,JPIBPC2_JPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
4320008,4,Média Renda e Baixo Dinamismo,3649933,25612.12703848205,142508,131898,1975346404.371572,627387610.2098836,0,1821562.9609375,1821562.9609375,.0029034092023719,3,3,3,1,2,2,QPIB3_QPOP3,QPIBPC3_QPOP3,JPIB1_JPOP2,JPIBPC2_JPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
5215009,5,Média Renda e Baixo Dinamismo,176493,17315.11821838517,10193,9436,173583047.7642972,100728272.6306009,3014438.204849243,3453751.587158203,6468189.792007446,.0642142431621768,1,2,1,2,2,2,QPIB1_QPOP1,QPIBPC2_QPOP1,JPIB2_JPOP2,JPIBPC2_JPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
4111258,4,Média Renda e Baixo Dinamismo,562595,19075.54334926932,29493,31217,255444000.3741284,45000566.4092041,1565732.668373108,0,1565732.668373108,.0347936213543495,1,2,1,1,2,2,QPIB1_QPOP1,QPIBPC2_QPOP1,JPIB1_JPOP2,JPIBPC2_JPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
4314803,4,Média Renda e Baixo Dinamismo,1392426,36564.8486121688,38081,33862,1058551845.164454,567475437.3329189,738469.705078125,1132.180053710938,739601.8851318359,.0013033196442967,2,3,1,1,2,2,QPIB2_QPOP1,QPIBPC3_QPOP1,JPIB1_JPOP2,JPIBPC2_JPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
5201405,5,Média Renda e Médio Dinamismo,14410068,23943.1945819847,601844,522681,10126468703.47148,3320146814.746435,1720001.200073242,21196970.96365357,22916972.16372681,.0069023972259121,4,2,4,2,2,2,QPIB4_QPOP4,QPIBPC2_QPOP4,JPIB2_JPOP2,JPIBPC2_JPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
4200705,4,Média Renda e Alto Dinamismo,322561,31823.30307813733,10136,10453,92398832.45389557,26108099.29219437,2807185.927459718,0,2807185.927459718,.1075216505055576,1,3,1,1,2,2,QPIB1_QPOP1,QPIBPC3_QPOP1,JPIB1_JPOP2,JPIBPC2_JPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
4127882,4,Média Renda e Baixo Dinamismo,133258,14376.7396698673,9269,6214,79992180.94446903,4453190.232208252,20144331.51503754,357422.4099607468,20501753.92499829,4.603835195882001,1,1,1,1,2,2,QPIB1_QPOP1,QPIBPC1_QPOP1,JPIB1_JPOP2,JPIBPC2_JPOP2,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo
4201208,4,Alta Renda,714271,81987.02938475666,8712,11199,270527371.6784439,59564112.84167694,1111779.416137695,842606.2928161621,1954385.708953857,.0328114634083222,1,4,1,1,2,2,QPIB1_QPOP1,QPIBPC4_QPOP1,JPIB1_JPOP2,JPIBPC2_JPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
5100102,5,Média Renda e Alto Dinamismo,95995,18081.55961574685,5309,4987,61491349.29863739,47692083.65615082,7960607.848052979,20711.701171875,7981319.549224854,.167351034749674,1,2,1,1,2,2,QPIB1_QPOP1,QPIBPC2_QPOP1,JPIB1_JPOP2,JPIBPC2_JPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Acima ou igual à média simples do grupo,Abaixo da média simples do grupo
5205208,5,Média Renda e Médio Dinamismo,93586,18235.77552611068,5132,5180,28104879.00331163,6820431.840488434,6431033.749221802,23400.7197265625,6454434.468948364,.9463380941119618,1,2,1,2,2,2,QPIB1_QPOP1,QPIBPC2_QPOP1,JPIB2_JPOP2,JPIBPC2_JPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo
4312401,4,Alta Renda,4615886,69771.69460525719,66157,63908,2330491940.38294,1478237158.756704,7937093.877960205,18463751.95436096,26400845.83232116,.0178596821734112,3,4,2,1,2,2,QPIB3_QPOP2,QPIBPC4_QPOP2,JPIB1_JPOP2,JPIBPC2_JPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
4309308,4,Alta Renda,5249582,53386.8464675433,98331,92667,2244608062.275886,803750383.8018467,2759927.253173828,159580.2245330811,2919507.477706909,.0036323559360522,3,4,2,1,2,2,QPIB3_QPOP2,QPIBPC4_QPOP2,JPIB1_JPOP2,JPIBPC2_JPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
5200803,5,Média Renda e Médio Dinamismo,157963,18054.97771173848,8749,8446,66971587.37595367,11926623.42889404,9745805.479492188,714838.99609375,10460644.47558594,.8770834878749881,1,2,1,2,2,2,QPIB1_QPOP1,QPIBPC2_QPOP1,JPIB2_JPOP2,JPIBPC2_JPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo
4119103,4,Média Renda e Baixo Dinamismo,808739,62138.99346907414,13015,13653,295809832.5169235,92103932.00783348,3878568.033954621,17746.669921875,3896314.703876496,.0423034567465058,1,4,1,1,2,2,QPIB1_QPOP1,QPIBPC4_QPOP1,JPIB1_JPOP2,JPIBPC2_JPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
5205497,5,Média Renda e Médio Dinamismo,933247,12548.70243377706,74370,91549,316164056.3875856,89940529.60982545,6456583.076631317,225267.4609375,6681850.537568817,.0742918744925743,1,1,2,2,2,2,QPIB1_QPOP2,QPIBPC1_QPOP2,JPIB2_JPOP2,JPIBPC2_JPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
4200903,4,Média Renda e Médio Dinamismo,168208,35895.86000853607,4686,5358,42877712.3585434,13828005.84412766,0,1139050.670166016,1139050.670166016,.0823727356645381,1,3,1,1,2,2,QPIB1_QPOP1,QPIBPC3_QPOP1,JPIB1_JPOP2,JPIBPC2_JPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
4205704,4,Alta Renda,688911,28621.14665558787,24070,29797,507124528.7082812,233819083.3642345,31248,1335148.217407227,1366396.217407227,.005843818210846,1,3,1,1,2,2,QPIB1_QPOP1,QPIBPC3_QPOP1,JPIB1_JPOP2,JPIBPC2_JPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
5200308,5,Média Renda e Alto Dinamismo,972377,34286.91819464034,28360,26905,381513798.3882626,112874966.7674053,14529608.62765503,44080,14573688.62765503,.1291135585243286,1,3,1,2,2,2,QPIB1_QPOP1,QPIBPC3_QPOP1,JPIB2_JPOP2,JPIBPC2_JPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
4217253,4,Alta Renda,94952,15704.92887859742,6046,4599,32923477.5995152,8679464.046039581,11533.330078125,0,11533.330078125,.0013288067116757,1,2,1,1,2,2,QPIB1_QPOP1,QPIBPC2_QPOP1,JPIB1_JPOP2,JPIBPC2_JPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
4306403,4,Alta Renda,1841708,54899.33526097714,33547,30595,1278998003.660016,759845829.3583559,66145.427734375,1201899.84375,1268045.271484375,.0016688191505311,2,4,1,1,2,2,QPIB2_QPOP1,QPIBPC4_QPOP1,JPIB1_JPOP2,JPIBPC2_JPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
4216602,4,Alta Renda,10764130,42427.74088015609,253705,269490,11891566935.42229,4327695779.452406,385120.1567382813,9101086.634643555,9486206.791381836,.0021919763483426,4,4,3,1,2,2,QPIB4_QPOP3,QPIBPC4_QPOP3,JPIB1_JPOP2,JPIBPC2_JPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
4307609,4,Alta Renda,1637893,31932.7185526008,51292,47815,1192385646.438698,583722998.7826078,51741.3271484375,7186915.390930176,7238656.718078613,.0124008420658006,2,3,2,1,2,2,QPIB2_QPOP2,QPIBPC3_QPOP2,JPIB1_JPOP2,JPIBPC2_JPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
4211504,4,Alta Renda,619618,41280.34643570953,15010,13684,608847436.7609396,251204189.6680134,315438.3166503906,940203.3913574219,1255641.708007813,.0049984903104811,1,4,1,1,2,2,QPIB1_QPOP1,QPIBPC4_QPOP1,JPIB1_JPOP2,JPIBPC2_JPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
4321204,4,Alta Renda,1407897,24383.3910633876,57740,52678,910108981.6774354,481736259.7937414,1616906.714599609,4619089.69694519,6235996.4115448,.0129448350311326,2,2,2,1,2,2,QPIB2_QPOP2,QPIBPC2_QPOP2,JPIB1_JPOP2,JPIBPC2_JPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
5201801,5,Média Renda e Médio Dinamismo,159611,14944.85018726592,10680,11879,60656509.59837128,21119849.38043381,3565414.795745849,0,3565414.795745849,.1688181923801492,1,1,1,2,2,2,QPIB1_QPOP1,QPIBPC1_QPOP1,JPIB2_JPOP2,JPIBPC2_JPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
4106209,4,Média Renda e Médio Dinamismo,506134,26524.15889319778,19082,19114,193532871.4180633,97297467.9646349,323239.505859375,288794.1212158203,612033.6270751953,.00629033457785,1,3,1,1,2,2,QPIB1_QPOP1,QPIBPC3_QPOP1,JPIB1_JPOP2,JPIBPC2_JPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
4122305,4,Alta Renda,1155918,33364.64136238996,34645,31189,693417048.9814037,324245725.9234765,5965466.719736099,491730.9930419922,6457197.712778091,.0199145191332515,2,3,1,1,2,2,QPIB2_QPOP1,QPIBPC3_QPOP1,JPIB1_JPOP2,JPIBPC2_JPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
4122206,4,Média Renda e Baixo Dinamismo,1299058,39805.66876053317,32635,37499,508479243.8492811,96672437.51317978,4237814.234954834,25818996.57857705,30056810.81353188,.3109139645872082,2,4,1,1,2,2,QPIB2_QPOP1,QPIBPC4_QPOP1,JPIB1_JPOP2,JPIBPC2_JPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Acima ou igual à média simples do grupo,Abaixo da média simples do grupo
4125506,4,Alta Renda,20050828,59921.18821349591,334620,328736,14808980513.08792,4449085940.320639,2499947.340087891,23646577.27693176,26146524.61701965,.0058768306496537,4,4,4,1,2,2,QPIB4_QPOP4,QPIBPC4_QPOP4,JPIB1_JPOP2,JPIBPC2_JPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
4319901,4,Alta Renda,3196958,39706.85843455797,80514,75332,1835156467.257676,1299298053.820808,637610.3176269531,80697.119140625,718307.4367675781,.0005528426942958,3,4,2,1,2,2,QPIB3_QPOP2,QPIBPC4_QPOP2,JPIB1_JPOP2,JPIBPC2_JPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
4322004,4,Média Renda e Baixo Dinamismo,10122393,335634.2385357605,30159,27298,2087460989.28092,1284977031.787086,6806163.281845093,10504268.32324219,17310431.60508728,.0134713937890491,4,4,1,1,2,2,QPIB4_QPOP1,QPIBPC4_QPOP1,JPIB1_JPOP2,JPIBPC2_JPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
4304606,4,Alta Renda,18904090,54053.69315582395,349728,344821,9711010283.36323,4085242365.082124,142088.0089111328,1696889.576721191,1838977.585632324,.0004501514038312,4,4,4,1,2,2,QPIB4_QPOP4,QPIBPC4_QPOP4,JPIB1_JPOP2,JPIBPC2_JPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
4105201,4,Média Renda e Médio Dinamismo,392758,21961.41802728696,17884,16123,91913409.37269549,16104163.8000493,13362073.54974274,18364631.21130371,31726704.76104645,1.970093272458475,1,2,1,1,2,2,QPIB1_QPOP1,QPIBPC2_QPOP1,JPIB1_JPOP2,JPIBPC2_JPOP2,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo
5106109,5,Média Renda e Alto Dinamismo,350839,26795.92148476285,13093,12870,225373267.5929694,20180673.28807586,26742292.41555024,133740584.6266785,160482877.0422288,7.952305393946054,1,3,1,2,2,2,QPIB1_QPOP1,QPIBPC3_QPOP1,JPIB2_JPOP2,JPIBPC2_JPOP2,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo
4313409,4,Alta Renda,8679216,35095.47397322313,247303,226461,7068582916.259852,3809395429.553293,276408.982421875,1240458.316772461,1516867.299194336,.0003981910849754,4,3,3,1,2,2,QPIB4_QPOP3,QPIBPC3_QPOP3,JPIB1_JPOP2,JPIBPC2_JPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
4114302,4,Média Renda e Baixo Dinamismo,593942,21403.31531531531,27750,27414,356503046.6201304,158235953.9146469,1386854.0859375,12692791.94628143,14079646.03221893,.0889788046515241,1,2,1,1,2,2,QPIB1_QPOP1,QPIBPC2_QPOP1,JPIB1_JPOP2,JPIBPC2_JPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
5200100,5,Média Renda e Alto Dinamismo,399760,19152.01456426963,20873,16927,177323662.3669932,79900776.40749741,12745627.95884491,5258109.918609619,18003737.87745453,.2253261943993471,1,2,1,2,2,2,QPIB1_QPOP1,QPIBPC2_QPOP1,JPIB2_JPOP2,JPIBPC2_JPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
5205307,5,Média Renda e Baixo Dinamismo,371735,38165.81108829569,9740,9540,34545618.70091248,5777924.466659546,2473903.764968872,894221.9710693359,3368125.736038208,.5829300392335276,1,3,1,2,2,2,QPIB1_QPOP1,QPIBPC3_QPOP1,JPIB2_JPOP2,JPIBPC2_JPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Acima ou igual à média simples do grupo
4303905,4,Alta Renda,2910894,41595.49020448407,69981,62745,2612260382.137682,1406421120.679108,683876.177734375,8672731.654729843,9356607.832464218,.0066527782432237,3,4,2,1,2,2,QPIB3_QPOP2,QPIBPC4_QPOP2,JPIB1_JPOP2,JPIBPC2_JPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
5208707,5,Alta Renda,51156541,32884.85857140469,1555626,1434577,49171804642.51534,20237838062.5937,61145883.17272949,7821646.798126221,68967529.97085571,.0034078506685124,4,3,4,2,2,2,QPIB4_QPOP4,QPIBPC3_QPOP4,JPIB2_JPOP2,JPIBPC2_JPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
4215703,4,Alta Renda,1191183,49825.69958589535,23907,27030,569768180.4284061,209500106.0601878,636084.4858398438,814692.8984375,1450777.384277344,.0069249482091458,2,4,1,1,2,2,QPIB2_QPOP1,QPIBPC4_QPOP1,JPIB1_JPOP2,JPIBPC2_JPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
5200050,5,Média Renda e Alto Dinamismo,310278,33880.54160297008,9158,18744,138756938.7014765,64894425.1542308,2388151.765502929,154472.2099609375,2542623.975463867,.0391809307104726,1,3,1,2,2,2,QPIB1_QPOP1,QPIBPC3_QPOP1,JPIB2_JPOP2,JPIBPC2_JPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
4113205,4,Média Renda e Alto Dinamismo,2556538,52548.51904380177,48651,44898,820711434.7609198,428990568.8070067,15891788.32954788,4767101.875751495,20658890.20529938,.0481569799139182,2,4,2,1,2,2,QPIB2_QPOP2,QPIBPC4_QPOP2,JPIB1_JPOP2,JPIBPC2_JPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
4128633,4,Média Renda e Baixo Dinamismo,96594,17483.07692307692,5525,5695,10366180.51110077,1689939.21282196,2385119.758384705,152053.2080078125,2537172.966392517,1.5013397802373,1,2,1,1,2,2,QPIB1_QPOP1,QPIBPC2_QPOP1,JPIB1_JPOP2,JPIBPC2_JPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo
4211900,4,Alta Renda,6476832,36248.4231498945,178679,221575,5039824956.06807,1633362467.017794,569216.4434814453,42732672.33900452,43301888.78248596,.0265108876057051,3,3,3,1,2,2,QPIB3_QPOP3,QPIBPC3_QPOP3,JPIB1_JPOP2,JPIBPC2_JPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
4206009,4,Alta Renda,414369,28113.77976796255,14739,16913,363176102.8167094,84853988.68394244,279459.1687011719,0,279459.1687011719,.003293412284272,1,3,1,1,2,2,QPIB1_QPOP1,QPIBPC3_QPOP1,JPIB1_JPOP2,JPIBPC2_JPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
5208608,5,Média Renda e Médio Dinamismo,1675022,23249.66340481643,72045,72848,1662228208.74129,416967188.7979599,36451006.2131462,4565613.272277832,41016619.48542403,.0983689378621552,2,2,2,2,2,2,QPIB2_QPOP2,QPIBPC2_QPOP2,JPIB2_JPOP2,JPIBPC2_JPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
4104204,4,Alta Renda,4827779,35582.62209053789,135678,136103,3212112393.345914,1307163728.338857,4954242.184204102,52985231.4274559,57939473.61166,.044324572626636,3,3,3,1,2,2,QPIB3_QPOP3,QPIBPC3_QPOP3,JPIB1_JPOP2,JPIBPC2_JPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
5200605,5,Alta Renda,271257,34996.38756289511,7751,10036,117526005.9500311,62912433.51127625,17561828.5188385,0,17561828.5188385,.2791471818633557,1,3,1,2,2,2,QPIB1_QPOP1,QPIBPC3_QPOP1,JPIB2_JPOP2,JPIBPC2_JPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
4120804,4,Alta Renda,1392090,57398.67232919639,24253,24133,1271993901.573551,505471256.6199027,180062.4700927734,13112836.13764191,13292898.60773468,.026298030666718,2,4,1,1,2,2,QPIB2_QPOP1,QPIBPC4_QPOP1,JPIB1_JPOP2,JPIBPC2_JPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
5204003,5,Média Renda e Médio Dinamismo,459241,56710.42232650037,8098,7532,101480918.341938,65624395.68393707,24357821.93817901,0,24357821.93817901,.3711702284542499,1,4,1,2,2,2,QPIB1_QPOP1,QPIBPC4_QPOP1,JPIB2_JPOP2,JPIBPC2_JPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Acima ou igual à média simples do grupo
4318408,4,Média Renda e Baixo Dinamismo,614459,25009.52419715902,24569,20926,294897768.9614046,190316835.2685144,2045463.433654785,953453.5135498047,2998916.94720459,.0157574969286005,1,2,1,1,2,2,QPIB1_QPOP1,QPIBPC2_QPOP1,JPIB1_JPOP2,JPIBPC2_JPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
5208004,5,Média Renda e Médio Dinamismo,2869451,22826.8644843085,125705,114835,1593425676.437822,630945779.6717167,76266415.81063461,3667316.981048584,79933732.7916832,.126688751025917,3,2,3,2,2,2,QPIB3_QPOP3,QPIBPC2_QPOP3,JPIB2_JPOP2,JPIBPC2_JPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
5200258,5,Média Renda e Médio Dinamismo,2226482,9990.944581557102,222850,225223,738152162.3216277,191718600.7634658,85611.9169921875,0,85611.9169921875,.0004465498738842,2,1,3,2,2,2,QPIB2_QPOP3,QPIBPC1_QPOP3,JPIB2_JPOP2,JPIBPC2_JPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
4303103,4,Alta Renda,5219436,39498.09298946604,132144,135863,4077408988.366021,1743681997.087189,0,0,0,0,3,3,3,1,2,2,QPIB3_QPOP3,QPIBPC3_QPOP3,JPIB1_JPOP2,JPIBPC2_JPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
5205802,5,Média Renda e Alto Dinamismo,247838,22083.04374944311,11223,10361,77825163.91693497,29661556.56332397,17845932.96932602,514884.7416534424,18360817.71097946,.6190105927779364,1,2,1,2,2,2,QPIB1_QPOP1,QPIBPC2_QPOP1,JPIB2_JPOP2,JPIBPC2_JPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Acima ou igual à média simples do grupo
4323002,4,Média Renda e Médio Dinamismo,3953029,15361.71064392026,257330,223427,1824328561.412355,601817954.9701571,8292696.119229583,4280202.580810547,12572898.70004013,.0208915313945121,3,1,4,1,2,2,QPIB3_QPOP4,QPIBPC1_QPOP4,JPIB1_JPOP2,JPIBPC2_JPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
5108402,5,Média Renda e Médio Dinamismo,8474943,29185.39652803367,290383,299038,4883758144.703517,1281200305.926813,11971463.2884903,1788142.366210938,13759605.65470123,.0107396209562623,4,3,4,2,2,2,QPIB4_QPOP4,QPIBPC3_QPOP4,JPIB2_JPOP2,JPIBPC2_JPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
4300604,4,Média Renda e Médio Dinamismo,2958997,13934.39666214587,212352,186813,1404991546.895109,523012122.2528229,312993.822265625,0,312993.822265625,.0005984446802446,3,1,3,1,2,2,QPIB3_QPOP3,QPIBPC1_QPOP3,JPIB1_JPOP2,JPIBPC2_JPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
4319505,4,Alta Renda,768039,29358.16673674554,26161,24336,628172966.0298502,415496049.9453241,1383304.821075439,0,1383304.821075439,.0033292851310078,1,3,1,1,2,2,QPIB1_QPOP1,QPIBPC3_QPOP1,JPIB1_JPOP2,JPIBPC2_JPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
